sensor_id,lat,lng,illuminance_lux,measured_at
V02Q1940129,37.497655712,127.074468747,0.0,2026-08-31T01:00:00+09:00
V02Q1940742,37.501040267,127.109739451,2351.0,2026-08-31T13:00:00+09:00
V02Q1940742,37.501040267,127.109739451,825.0,2026-08-31T08:00:00+09:00
V02Q1940742,37.501040267,127.109739451,1454.0,2026-08-31T09:00:00+09:00
V02Q1940742,37.501040267,127.109739451,1142.0,2026-08-31T10:00:00+09:00
V02Q1940742,37.501040267,127.109739451,1420.0,2026-08-31T11:00:00+09:00
V02Q1940742,37.501040267,127.109739451,1485.0,2026-08-31T14:00:00+09:00
V02Q1940742,37.501040267,127.109739451,43.0,2026-08-31T00:00:00+09:00
V02Q1940742,37.501040267,127.109739451,43.0,2026-08-31T01:00:00+09:00
V02Q1940742,37.501040267,127.109739451,42.0,2026-08-31T02:00:00+09:00
V02Q1940742,37.501040267,127.109739451,43.0,2026-08-31T03:00:00+09:00
V02Q1940742,37.501040267,127.109739451,59.0,2026-08-31T04:00:00+09:00
V02Q1940742,37.501040267,127.109739451,62.0,2026-08-31T05:00:00+09:00
V02Q1940742,37.501040267,127.109739451,2073.0,2026-08-31T12:00:00+09:00
V02Q1940742,37.501040267,127.109739451,54.0,2026-08-31T06:00:00+09:00
V02Q1940742,37.501040267,127.109739451,257.0,2026-08-31T07:00:00+09:00
V02Q1940742,37.501040267,127.109739451,61.0,2026-08-31T23:00:00+09:00
V02Q1940742,37.501040267,127.109739451,62.0,2026-08-31T22:00:00+09:00
V02Q1940742,37.501040267,127.109739451,62.0,2026-08-31T21:00:00+09:00
V02Q1940742,37.501040267,127.109739451,43.0,2026-08-31T20:00:00+09:00
V02Q1940742,37.501040267,127.109739451,125.0,2026-08-31T19:00:00+09:00
V02Q1940742,37.501040267,127.109739451,510.0,2026-08-31T18:00:00+09:00
V02Q1940742,37.501040267,127.109739451,877.0,2026-08-31T17:00:00+09:00
V02Q1940742,37.501040267,127.109739451,1838.0,2026-08-31T16:00:00+09:00
V02Q1940742,37.501040267,127.109739451,942.0,2026-08-31T15:00:00+09:00
OC3CL210115,37.525641,127.129665,18.0,2026-09-01T01:07:00+09:00
V02Q1940082,37.495507594,127.085748474,0.0,2026-09-01T01:07:00+09:00
V02Q1940098,37.48670146,127.1000197,0.0,2026-09-01T01:07:00+09:00
V02Q1940100,37.494978959,127.093144214,24.0,2026-09-01T01:07:00+09:00
V02Q1940246,37.49920086,127.072395308,0.0,2026-09-01T01:07:00+09:00
V02Q1940391,37.528616803,127.085121222,1.0,2026-09-01T01:07:00+09:00
V02Q1940392,37.538286643,127.09239683,0.0,2026-09-01T01:07:00+09:00
V02Q1940403,37.534309074,127.081985567,0.0,2026-09-01T01:07:00+09:00
V02Q1940411,37.533878243,127.091521,0.0,2026-09-01T01:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-01T01:07:00+09:00
V02Q1940507,37.531277474,127.123271252,485.0,2026-09-01T01:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-01T01:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-01T01:07:00+09:00
V02Q1940708,37.514300619,127.091447797,0.0,2026-09-01T01:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-01T01:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-01T01:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-01T01:07:00+09:00
V02Q1940736,37.504194933,127.128187719,11.0,2026-09-01T01:07:00+09:00
V02Q1940767,37.502603852,127.092310875,0.0,2026-09-01T01:07:00+09:00
V02Q1940772,37.503635193,127.103503284,0.0,2026-09-01T01:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-01T01:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-01T01:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-01T01:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-01T01:07:00+09:00
V02Q1940788,37.509617855,127.0741524,0.0,2026-09-01T01:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-01T01:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-01T01:07:00+09:00
V02Q1940811,37.52727312,127.116249051,3.0,2026-09-01T01:07:00+09:00
V02Q1940819,37.507344263,127.104688643,0.0,2026-09-01T01:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-01T01:07:00+09:00
V02Q1940821,37.502832774,127.108694904,111.0,2026-09-01T01:07:00+09:00
V02Q1940832,37.511768309,127.124209484,0.0,2026-09-01T01:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-01T01:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-01T01:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-01T01:07:00+09:00
V02Q1940887,37.502749128,127.09252424,0.0,2026-09-01T01:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-01T01:07:00+09:00
V02Q1940391,37.528616803,127.085121222,1.0,2026-09-01T02:07:00+09:00
V02Q1940392,37.538286643,127.09239683,0.0,2026-09-01T02:07:00+09:00
V02Q1940403,37.534309074,127.081985567,0.0,2026-09-01T02:07:00+09:00
V02Q1940411,37.533878243,127.091521,0.0,2026-09-01T02:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-01T02:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-01T02:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-01T02:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-01T02:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-01T02:07:00+09:00
V02Q1940708,37.514300619,127.091447797,0.0,2026-09-01T02:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-01T02:07:00+09:00
V02Q1940736,37.504194933,127.128187719,11.0,2026-09-01T02:07:00+09:00
V02Q1940767,37.502603852,127.092310875,0.0,2026-09-01T02:07:00+09:00
V02Q1940772,37.503635193,127.103503284,0.0,2026-09-01T02:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-01T02:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-01T02:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-01T02:07:00+09:00
V02Q1940788,37.509617855,127.0741524,0.0,2026-09-01T02:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-01T02:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-01T02:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-01T02:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-01T02:07:00+09:00
V02Q1940811,37.52727312,127.116249051,3.0,2026-09-01T02:07:00+09:00
V02Q1940819,37.507344263,127.104688643,0.0,2026-09-01T02:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-01T02:07:00+09:00
V02Q1940821,37.502832774,127.108694904,112.0,2026-09-01T02:07:00+09:00
V02Q1940832,37.511768309,127.124209484,0.0,2026-09-01T02:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-01T02:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-01T02:07:00+09:00
V02Q1940887,37.502749128,127.09252424,0.0,2026-09-01T02:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-01T02:07:00+09:00
V02Q1940507,37.531277474,127.123271252,477.0,2026-09-01T02:07:00+09:00
V02Q1940246,37.49920086,127.072395308,0.0,2026-09-01T02:07:00+09:00
V02Q1940082,37.495507594,127.085748474,0.0,2026-09-01T02:07:00+09:00
V02Q1940098,37.48670146,127.1000197,0.0,2026-09-01T02:07:00+09:00
V02Q1940100,37.494978959,127.093144214,25.0,2026-09-01T02:07:00+09:00
OC3CL210115,37.525641,127.129665,18.0,2026-09-01T02:07:00+09:00
V02Q1940392,37.538286643,127.09239683,0.0,2026-09-01T03:07:00+09:00
V02Q1940403,37.534309074,127.081985567,0.0,2026-09-01T03:07:00+09:00
V02Q1940391,37.528616803,127.085121222,1.0,2026-09-01T03:07:00+09:00
V02Q1940411,37.533878243,127.091521,0.0,2026-09-01T03:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-01T03:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-01T03:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-01T03:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-01T03:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-01T03:07:00+09:00
V02Q1940708,37.514300619,127.091447797,0.0,2026-09-01T03:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-01T03:07:00+09:00
V02Q1940736,37.504194933,127.128187719,11.0,2026-09-01T03:07:00+09:00
V02Q1940767,37.502603852,127.092310875,0.0,2026-09-01T03:07:00+09:00
V02Q1940772,37.503635193,127.103503284,0.0,2026-09-01T03:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-01T03:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-01T03:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-01T03:07:00+09:00
V02Q1940788,37.509617855,127.0741524,0.0,2026-09-01T03:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-01T03:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-01T03:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-01T03:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-01T03:07:00+09:00
V02Q1940811,37.52727312,127.116249051,3.0,2026-09-01T03:07:00+09:00
V02Q1940819,37.507344263,127.104688643,0.0,2026-09-01T03:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-01T03:07:00+09:00
V02Q1940821,37.502832774,127.108694904,110.0,2026-09-01T03:07:00+09:00
V02Q1940832,37.511768309,127.124209484,0.0,2026-09-01T03:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-01T03:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-01T03:07:00+09:00
V02Q1940887,37.502749128,127.09252424,0.0,2026-09-01T03:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-01T03:07:00+09:00
V02Q1940507,37.531277474,127.123271252,474.0,2026-09-01T03:07:00+09:00
V02Q1940246,37.49920086,127.072395308,0.0,2026-09-01T03:07:00+09:00
V02Q1940082,37.495507594,127.085748474,0.0,2026-09-01T03:07:00+09:00
V02Q1940098,37.48670146,127.1000197,0.0,2026-09-01T03:07:00+09:00
V02Q1940100,37.494978959,127.093144214,23.0,2026-09-01T03:07:00+09:00
OC3CL210115,37.525641,127.129665,17.0,2026-09-01T03:07:00+09:00
OC3CL210115,37.525641,127.129665,17.0,2026-09-01T04:07:00+09:00
V02Q1940082,37.495507594,127.085748474,0.0,2026-09-01T04:07:00+09:00
V02Q1940098,37.48670146,127.1000197,0.0,2026-09-01T04:07:00+09:00
V02Q1940100,37.494978959,127.093144214,23.0,2026-09-01T04:07:00+09:00
V02Q1940246,37.49920086,127.072395308,0.0,2026-09-01T04:07:00+09:00
V02Q1940391,37.528616803,127.085121222,1.0,2026-09-01T04:07:00+09:00
V02Q1940392,37.538286643,127.09239683,0.0,2026-09-01T04:07:00+09:00
V02Q1940403,37.534309074,127.081985567,0.0,2026-09-01T04:07:00+09:00
V02Q1940411,37.533878243,127.091521,0.0,2026-09-01T04:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-01T04:07:00+09:00
V02Q1940507,37.531277474,127.123271252,471.0,2026-09-01T04:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-01T04:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-01T04:07:00+09:00
V02Q1940708,37.514300619,127.091447797,0.0,2026-09-01T04:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-01T04:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-01T04:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-01T04:07:00+09:00
V02Q1940736,37.504194933,127.128187719,11.0,2026-09-01T04:07:00+09:00
V02Q1940767,37.502603852,127.092310875,0.0,2026-09-01T04:07:00+09:00
V02Q1940772,37.503635193,127.103503284,0.0,2026-09-01T04:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-01T04:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-01T04:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-01T04:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-01T04:07:00+09:00
V02Q1940788,37.509617855,127.0741524,0.0,2026-09-01T04:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-01T04:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-01T04:07:00+09:00
V02Q1940811,37.52727312,127.116249051,3.0,2026-09-01T04:07:00+09:00
V02Q1940819,37.507344263,127.104688643,0.0,2026-09-01T04:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-01T04:07:00+09:00
V02Q1940821,37.502832774,127.108694904,110.0,2026-09-01T04:07:00+09:00
V02Q1940832,37.511768309,127.124209484,0.0,2026-09-01T04:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-01T04:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-01T04:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-01T04:07:00+09:00
V02Q1940887,37.502749128,127.09252424,0.0,2026-09-01T04:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-01T04:07:00+09:00
OC3CL210115,37.525641,127.129665,18.0,2026-09-01T05:07:00+09:00
V02Q1940082,37.495507594,127.085748474,0.0,2026-09-01T05:07:00+09:00
V02Q1940098,37.48670146,127.1000197,0.0,2026-09-01T05:07:00+09:00
V02Q1940100,37.494978959,127.093144214,24.0,2026-09-01T05:07:00+09:00
V02Q1940246,37.49920086,127.072395308,0.0,2026-09-01T05:07:00+09:00
V02Q1940391,37.528616803,127.085121222,1.0,2026-09-01T05:07:00+09:00
V02Q1940392,37.538286643,127.09239683,0.0,2026-09-01T05:07:00+09:00
V02Q1940403,37.534309074,127.081985567,0.0,2026-09-01T05:07:00+09:00
V02Q1940411,37.533878243,127.091521,0.0,2026-09-01T05:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-01T05:07:00+09:00
V02Q1940507,37.531277474,127.123271252,467.0,2026-09-01T05:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-01T05:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-01T05:07:00+09:00
V02Q1940708,37.514300619,127.091447797,0.0,2026-09-01T05:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-01T05:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-01T05:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-01T05:07:00+09:00
V02Q1940736,37.504194933,127.128187719,11.0,2026-09-01T05:07:00+09:00
V02Q1940767,37.502603852,127.092310875,0.0,2026-09-01T05:07:00+09:00
V02Q1940772,37.503635193,127.103503284,0.0,2026-09-01T05:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-01T05:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-01T05:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-01T05:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-01T05:07:00+09:00
V02Q1940788,37.509617855,127.0741524,0.0,2026-09-01T05:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-01T05:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-01T05:07:00+09:00
V02Q1940811,37.52727312,127.116249051,3.0,2026-09-01T05:07:00+09:00
V02Q1940819,37.507344263,127.104688643,0.0,2026-09-01T05:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-01T05:07:00+09:00
V02Q1940821,37.502832774,127.108694904,106.0,2026-09-01T05:07:00+09:00
V02Q1940832,37.511768309,127.124209484,0.0,2026-09-01T05:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-01T05:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-01T05:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-01T05:07:00+09:00
V02Q1940887,37.502749128,127.09252424,0.0,2026-09-01T05:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-01T05:07:00+09:00
OC3CL210115,37.525641,127.129665,19.0,2026-09-01T06:07:00+09:00
V02Q1940082,37.495507594,127.085748474,0.0,2026-09-01T06:07:00+09:00
V02Q1940098,37.48670146,127.1000197,1.0,2026-09-01T06:07:00+09:00
V02Q1940100,37.494978959,127.093144214,25.0,2026-09-01T06:07:00+09:00
V02Q1940246,37.49920086,127.072395308,0.0,2026-09-01T06:07:00+09:00
V02Q1940391,37.528616803,127.085121222,2.0,2026-09-01T06:07:00+09:00
V02Q1940392,37.538286643,127.09239683,1.0,2026-09-01T06:07:00+09:00
V02Q1940403,37.534309074,127.081985567,1.0,2026-09-01T06:07:00+09:00
V02Q1940411,37.533878243,127.091521,0.0,2026-09-01T06:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-01T06:07:00+09:00
V02Q1940507,37.531277474,127.123271252,428.0,2026-09-01T06:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-01T06:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-01T06:07:00+09:00
V02Q1940708,37.514300619,127.091447797,1.0,2026-09-01T06:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-01T06:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-01T06:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-01T06:07:00+09:00
V02Q1940736,37.504194933,127.128187719,12.0,2026-09-01T06:07:00+09:00
V02Q1940767,37.502603852,127.092310875,1.0,2026-09-01T06:07:00+09:00
V02Q1940772,37.503635193,127.103503284,1.0,2026-09-01T06:07:00+09:00
V02Q1940775,37.505801455,127.109663753,0.0,2026-09-01T06:07:00+09:00
V02Q1940781,37.506173683,127.084756221,0.0,2026-09-01T06:07:00+09:00
V02Q1940784,37.498247757,127.126296648,0.0,2026-09-01T06:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-01T06:07:00+09:00
V02Q1940788,37.509617855,127.0741524,0.0,2026-09-01T06:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-01T06:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-01T06:07:00+09:00
V02Q1940811,37.52727312,127.116249051,0.0,2026-09-01T06:07:00+09:00
V02Q1940819,37.507344263,127.104688643,1.0,2026-09-01T06:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-01T06:07:00+09:00
V02Q1940821,37.502832774,127.108694904,104.0,2026-09-01T06:07:00+09:00
V02Q1940832,37.511768309,127.124209484,1.0,2026-09-01T06:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-01T06:07:00+09:00
V02Q1940860,37.533442403,127.080963254,0.0,2026-09-01T06:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-01T06:07:00+09:00
V02Q1940887,37.502749128,127.09252424,1.0,2026-09-01T06:07:00+09:00
V02Q1940941,37.509088133,127.084056858,0.0,2026-09-01T06:07:00+09:00
V02Q1940392,37.538286643,127.09239683,160.0,2026-09-01T07:07:00+09:00
V02Q1940403,37.534309074,127.081985567,137.0,2026-09-01T07:07:00+09:00
V02Q1940391,37.528616803,127.085121222,138.0,2026-09-01T07:07:00+09:00
V02Q1940411,37.533878243,127.091521,84.0,2026-09-01T07:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-01T07:07:00+09:00
V02Q1940860,37.533442403,127.080963254,139.0,2026-09-01T07:07:00+09:00
V02Q1940784,37.498247757,127.126296648,64.0,2026-09-01T07:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-01T07:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-01T07:07:00+09:00
V02Q1940708,37.514300619,127.091447797,140.0,2026-09-01T07:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-01T07:07:00+09:00
V02Q1940736,37.504194933,127.128187719,114.0,2026-09-01T07:07:00+09:00
V02Q1940767,37.502603852,127.092310875,121.0,2026-09-01T07:07:00+09:00
V02Q1940772,37.503635193,127.103503284,202.0,2026-09-01T07:07:00+09:00
V02Q1940775,37.505801455,127.109663753,94.0,2026-09-01T07:07:00+09:00
V02Q1940781,37.506173683,127.084756221,41.0,2026-09-01T07:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-01T07:07:00+09:00
V02Q1940788,37.509617855,127.0741524,18.0,2026-09-01T07:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-01T07:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-01T07:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-01T07:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-01T07:07:00+09:00
V02Q1940811,37.52727312,127.116249051,62.0,2026-09-01T07:07:00+09:00
V02Q1940819,37.507344263,127.104688643,101.0,2026-09-01T07:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-01T07:07:00+09:00
V02Q1940821,37.502832774,127.108694904,80.0,2026-09-01T07:07:00+09:00
V02Q1940832,37.511768309,127.124209484,119.0,2026-09-01T07:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-01T07:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-01T07:07:00+09:00
V02Q1940887,37.502749128,127.09252424,144.0,2026-09-01T07:07:00+09:00
V02Q1940941,37.509088133,127.084056858,98.0,2026-09-01T07:07:00+09:00
V02Q1940507,37.531277474,127.123271252,67.0,2026-09-01T07:07:00+09:00
V02Q1940246,37.49920086,127.072395308,49.0,2026-09-01T07:07:00+09:00
V02Q1940082,37.495507594,127.085748474,120.0,2026-09-01T07:07:00+09:00
V02Q1940098,37.48670146,127.1000197,166.0,2026-09-01T07:07:00+09:00
V02Q1940100,37.494978959,127.093144214,110.0,2026-09-01T07:07:00+09:00
OC3CL210115,37.525641,127.129665,92.0,2026-09-01T07:07:00+09:00
V02Q1940392,37.538286643,127.09239683,877.0,2026-09-01T08:07:00+09:00
V02Q1940403,37.534309074,127.081985567,688.0,2026-09-01T08:07:00+09:00
V02Q1940391,37.528616803,127.085121222,637.0,2026-09-01T08:07:00+09:00
V02Q1940411,37.533878243,127.091521,400.0,2026-09-01T08:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-01T08:07:00+09:00
V02Q1940860,37.533442403,127.080963254,751.0,2026-09-01T08:07:00+09:00
V02Q1940784,37.498247757,127.126296648,383.0,2026-09-01T08:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-01T08:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-01T08:07:00+09:00
V02Q1940767,37.502603852,127.092310875,558.0,2026-09-01T08:07:00+09:00
V02Q1940790,37.514278277,127.112258966,0.0,2026-09-01T08:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-01T08:07:00+09:00
V02Q1940708,37.514300619,127.091447797,754.0,2026-09-01T08:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-01T08:07:00+09:00
V02Q1940736,37.504194933,127.128187719,657.0,2026-09-01T08:07:00+09:00
V02Q1940772,37.503635193,127.103503284,986.0,2026-09-01T08:07:00+09:00
V02Q1940775,37.505801455,127.109663753,459.0,2026-09-01T08:07:00+09:00
V02Q1940781,37.506173683,127.084756221,175.0,2026-09-01T08:07:00+09:00
V02Q1940787,37.512955044,127.094661921,0.0,2026-09-01T08:07:00+09:00
V02Q1940788,37.509617855,127.0741524,110.0,2026-09-01T08:07:00+09:00
V02Q1940800,37.519952859,127.1123122,0.0,2026-09-01T08:07:00+09:00
V02Q1940832,37.511768309,127.124209484,649.0,2026-09-01T08:07:00+09:00
V02Q1940873,37.53247211,127.114301129,0.0,2026-09-01T08:07:00+09:00
V02Q1940507,37.531277474,127.123271252,376.0,2026-09-01T08:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-01T08:07:00+09:00
V02Q1940811,37.52727312,127.116249051,313.0,2026-09-01T08:07:00+09:00
V02Q1940819,37.507344263,127.104688643,485.0,2026-09-01T08:07:00+09:00
V02Q1940820,37.511104225,127.102321793,0.0,2026-09-01T08:07:00+09:00
V02Q1940821,37.502832774,127.108694904,374.0,2026-09-01T08:07:00+09:00
V02Q1940838,37.51767925,127.08881891,0.0,2026-09-01T08:07:00+09:00
V02Q1940887,37.502749128,127.09252424,596.0,2026-09-01T08:07:00+09:00
V02Q1940941,37.509088133,127.084056858,424.0,2026-09-01T08:07:00+09:00
V02Q1940246,37.49920086,127.072395308,201.0,2026-09-01T08:07:00+09:00
V02Q1940082,37.495507594,127.085748474,535.0,2026-09-01T08:07:00+09:00
V02Q1940098,37.48670146,127.1000197,803.0,2026-09-01T08:07:00+09:00
V02Q1940100,37.494978959,127.093144214,510.0,2026-09-01T08:07:00+09:00
OC3CL210115,37.525641,127.129665,524.0,2026-09-01T08:07:00+09:00
OC3CL210115,37.525641,127.129665,779.0,2026-09-01T09:07:00+09:00
V02Q1940082,37.495507594,127.085748474,990.0,2026-09-01T09:07:00+09:00
V02Q1940098,37.48670146,127.1000197,1502.0,2026-09-01T09:07:00+09:00
V02Q1940100,37.494978959,127.093144214,931.0,2026-09-01T09:07:00+09:00
V02Q1940246,37.49920086,127.072395308,395.0,2026-09-01T09:07:00+09:00
V02Q1940391,37.528616803,127.085121222,1183.0,2026-09-01T09:07:00+09:00
V02Q1940392,37.538286643,127.09239683,1712.0,2026-09-01T09:07:00+09:00
V02Q1940403,37.534309074,127.081985567,1199.0,2026-09-01T09:07:00+09:00
V02Q1940411,37.533878243,127.091521,721.0,2026-09-01T09:07:00+09:00
V02Q1940506,37.535029673,127.093240689,0.0,2026-09-01T09:07:00+09:00
V02Q1940507,37.531277474,127.123271252,541.0,2026-09-01T09:07:00+09:00
V02Q1940679,37.495212727,127.121438826,0.0,2026-09-01T09:07:00+09:00
V02Q1940706,37.502049127,127.117110751,0.0,2026-09-01T09:07:00+09:00
V02Q1940708,37.514300619,127.091447797,1317.0,2026-09-01T09:07:00+09:00
V02Q1940713,37.516185359,127.114540561,0.0,2026-09-01T09:07:00+09:00
V02Q1940714,37.513385412,127.10686824,0.0,2026-09-01T09:07:00+09:00
V02Q1940734,37.518407904,127.100366298,0.0,2026-09-01T09:07:00+09:00
V02Q1940736,37.504194933,127.128187719,999.0,2026-09-01T09:07:00+09:00
V02Q1940767,37.502603852,127.092310875,927.0,2026-09-01T09:07:00+09:00
V02Q1940772,37.503635193,127.103503284,1811.0,2026-09-01T09:07:00+09:00
